type	text
souseki	私 の 哀愁 は この 夏 帰省 し た 以後 次第に 情調 を 変え て 来 た 。 油蝉 の 声 が つくつく法師 の 声 に 変る ごとく に 、 私 を 取り巻く 人 の 運命 が 、 大きな 輪廻  りん ね  の うち に 、 そろそろ 動い て いる よう に 思わ れ た 。 私 は 淋  さび  し そう な 父 の 態度 と 言葉 を 繰り返し ながら 、 手紙 を 出し て も 返事 を 寄こさ ない 先生 の 事 を また 憶  おも  い 浮べ た 。 先生 と 父 と は 、 まるで 反対 の 印象 を 私 に 与える 点 において 、 比較 の 上 に も 、 連想 の 上 に も 、 いっしょ に 私 の 頭 に 上  のぼ  り やすかっ た 。
souseki	 ええ 、 しかし 先生 が 干し た 椎茸 なぞ を 食う かしら 
souseki	 私 の 後  あと  を 跟  つ  け て 来 た の です か 。 どうして … … 
souseki	席 を 立と う と し た 時 、 先生 は 急 に 私 を つら まえ て 、  時に お父さん の 病気 は どう な ん です  と 聞い た 。 私 は 父 の 健康 について ほとんど 知る ところ が なかっ た 。 何とも いっ て 来 ない 以上 、 悪く は ない の だろ う くらい に 考え て い た 。
souseki	 ある と いう ほど ありゃ し ませ ん 
souseki	 そう か ね 
souseki	私 は この 前 帰っ た 時 、 無理 に 床  とこ  を 上げ さし て 、 髭  ひ げ  を 剃  そ  っ た 父 の 様子 と 態度 と を 思い出し た 。  もう 大丈夫 、 お母さん が あんまり 仰山  ぎょうさん  過ぎる から いけ ない ん だ  と いっ た その 時 の 言葉 を 考え て みる と 、 満更  まんざら  母 ばかり 責める 気 に も なれ なかっ た 。  しかし 傍  はた  で も 少し は 注意 し なくっ ちゃ  と いお う と し た 私 は 、 とうとう 遠慮 し て 何 に も 口 へ 出さ なかっ た 。 ただ 父 の 病  や まい  の 性質 について 、 私 の 知る 限り を 教える よう に 話し て 聞か せ た 。 しかし その 大 部分 は 先生 と 先生 の 奥さん から 得 た 材料 に 過ぎ なかっ た 。 母 は 別に 感動 し た 様子 も 見せ なかっ た 。 ただ  へえ 、 やっぱり 同  おんな  じ 病気 で ね 。 お 気の毒 だ ね 。 いくつ で お 亡くなり かえ 、 その 方  かた  は  など と 聞い た 。
souseki	浣腸  かんちょう  を し た の は 作 さん が 来 て から 二 、 三 日 あと の 事 で あっ た 。 父 は 医者 の お蔭  かげ  で 大変 楽 に なっ た と いっ て 喜ん だ 。 少し 自分 の 寿命 に対する 度胸 が でき た という 風  ふう  に 機嫌 が 直っ た 。 傍  そば  に いる 母 は 、 それ に 釣り込ま れ た の か 、 病人 に 気力 を 付ける ため か 、 先生 から 電報 の きた 事 を 、 あたかも 私 の 位置 が 父 の 希望 する 通り 東京 に あっ た よう に 話し た 。 傍  そば  に いる 私 は むずがゆい 心持 が し た が 、 母 の 言葉 を 遮  さえぎ  る 訳 に も ゆか ない ので 、 黙っ て 聞い て い た 。 病人 は 嬉  うれ  し そう な 顔 を し た 。
souseki	 ええ 来 まし た  と いっ て 自分 も 笑っ た 。
souseki	 君 も いよいよ 卒業 し た が 、 これから 何 を する 気 です か  と 先生 が 聞い た 。 先生 は 半分 縁側 の 方 へ 席 を ずらし て 、 敷居 際  しき い ぎわ  で 背中 を 障子  しょうじ  に 靠  も  たせ て い た 。
souseki	 お前 が 東京 へ 行く と 宅  うち  は また 淋  さ み  しく なる 。 何しろ 己  おれ  と お母さん だけ な ん だ から ね 。 その おれ も 身体  から だ  さえ 達者 なら 好  い  いが 、 この 様子 じゃ い つ 急 に どんな 事 が ない とも いえ ない よ 
souseki	私 は 女 という もの に 深い 交際  つきあい  を し た 経験 の ない 迂闊  うかつ  な 青年 で あっ た 。 男 として の 私 は 、 異性 に対する 本能 から 、 憧憬  どうけい  の 目的 物 として 常に 女 を 夢み て い た 。 けれども それ は 懐かしい 春 の 雲 を 眺  な が  め る よう な 心持 で 、 ただ 漠然  ばく ぜん  と 夢み て い た に 過ぎ なかっ た 。 だから 実際 の 女 の 前 へ 出る と 、 私 の 感情 が 突然 変る 事 が 時々 あっ た 。 私 は 自分 の 前 に 現われ た 女 の ため に 引き付け られる 代り に 、 その 場 に 臨ん で かえって 変 な 反撥 力  はん ぱつりょく  を 感じ た 。 奥さん に 対し た 私 に は そんな 気 が まるで 出 なかっ た 。 普通 ｜ 男女  なん に ょ  の 間 に 横たわる 思想 の 不 平均 という 考え も ほとんど 起ら なかっ た 。 私 は 奥さん の 女 で ある という 事 を 忘れ た 。 私 は ただ 誠実 なる 先生 の 批評 家 および 同情 家 として 奥さん を 眺め た 。
souseki	何 も 知ら ない 私 は 、 叔父  おじ  を 信じ て い た ばかり で なく 、 常に 感謝 の 心 を もっ て 、 叔父 を ありがたい もの の よう に 尊敬 し て い まし た 。 叔父 は 事業 家 でし た 。 県 会議 員 に も なり まし た 。 その 関係 から で も あり ましょ う 、 政党 に も 縁故 が あっ た よう に 記憶 し て い ます 。 父 の 実 の 弟 です けれども 、 そういう 点 で 、 性格 から いう と 父 と は まるで 違っ た 方 へ 向い て 発達 し た よう に も 見え ます 。 父 は 先祖 から 譲ら れ た 遺産 を 大事 に 守っ て 行く 篤実 一方  とくじ つい っぽう  の 男 でし た 。 楽しみ に は 、 茶 だの 花 だ の を やり まし た 。 それから 詩集 など を 読む 事 も 好き でし た 。 書画 骨董  しょ が こっとう  といった 風  ふう  の もの に も 、 多く の 趣味 を もっ て いる 様子 でし た 。 家 は 田舎  いなか  に あり まし た けれども 、 二 ｜ 里  り  ばかり 隔たっ た 市  し  、 —— その 市 に は 叔父 が 住ん で い た の です 、 —— その 市 から 時々 道具 屋 が 懸 物  かけ もの  だの 、 香炉  こう ろ  だ の を 持っ て 、 わざわざ 父 に 見せ に 来 まし た 。 父 は 一 口  ひとくち  に いう と 、 まあ マン・オフ・ミーンズ と で も 評し たら 好  い  いの でしょ う 。 比較的 上品 な 嗜好  しこう  を もっ た 田舎 紳士 だっ た の です 。 だから 気性  きしょう  から いう と 、 闊達  かったつ  な 叔父 と は よほど の 懸隔  けんか く  が あり まし た 。 それでいて 二 人 は また 妙 に 仲 が 好かっ た の です 。 父 は よく 叔父 を 評し て 、 自分 より も 遥  はる  か に 働き の ある 頼もしい 人 の よう に いっ て い まし た 。 自分 の よう に 、 親 から 財産 を 譲ら れ た もの は 、 どうしても 固有 の 材 幹  さ いかん  が 鈍  にぶ  る 、 つまり 世の中 と 闘う 必要 が ない から いけ ない の だ と も いっ て い まし た 。 この 言葉 は 母 も 聞き まし た 。 私 も 聞き まし た 。 父 は むしろ 私 の 心得 に なる つもり で 、 それ を い ったらしく 思わ れ ます 。  お前 も よく 覚え て いる が 好  い  い  と 父 は その 時 わざわざ 私 の 顔 を 見 た の です 。 だから 私 は まだ それ を 忘れ ず に い ます 。 この くらい 私 の 父 から 信用 さ れ たり 、 褒  ほ  め られ たり し て い た 叔父 を 、 私 が どうして 疑う 事 が できる でしょ う 。 私 に は ただ で さえ 誇り に なる べき 叔父 でし た 。 父 や 母 が 亡くなっ て 、 万事 その 人 の 世話 に なら なけれ ば なら ない 私 に は 、 もう 単なる 誇り で は なかっ た の です 。 私 の 存在 に 必要 な 人間 に なっ て い た の です 。
souseki	 つまり 、 おれ が 結構 という 事 に なる の さ 。 おれ は お前 の 知っ てる 通り の 病気 だろ う 。 去年 の 冬 お前 に 会っ た 時 、 ことに よる と もう 三月  み つき  か 四月  よ つき  ぐらい な もの だろ う と 思っ て い た の さ 。 それ が どういう 仕合  し あわ  せ か 、 今日 まで こう し て いる 。 起居  たち い  に 不自由 なく こう し て いる 。 そこ へ お前 が 卒業 し て くれ た 。 だから 嬉  うれ  し い の さ 。 せっかく 丹精  たん せい  し た 息子 が 、 自分 の い なく なっ た 後  あと  で 卒業 し て くれる より も 、 丈夫 な うち に 学校 を 出 て くれる 方 が 親 の 身 に なれ ば 嬉  うれ  し い だろ う じゃ ない か 。 大きな 考え を もっ て いる お前 から 見 たら 、 高  たか  が 大学 を 卒業 し た ぐらい で 、 結構 だ 結構 だ と いわ れる の は 余り 面白く も ない だろ う 。 しかし おれ の 方 から 見 て ご覧 、 立場 が 少し 違っ て いる よ 。 つまり 卒業 は お前 に 取っ て より 、 この おれ に 取っ て 結構 な ん だ 。 解っ た かい 
souseki	 正直 よ 。 正直 に いっ て 私 に は 分ら ない の よ 
souseki	 まだ 空 坊主  から ぼう ず  に は なら ない でしょ う 
souseki	私 が 父 の 枕元  まくら もと  を 離れ て 、 独り 取り乱し た 書物 の 中 に 腕組み を し て いる ところ へ 母 が 顔 を 出し た 。
souseki	 何 も そんな 事 を 開き直っ て 聞か なくっ て も 好  い  い じゃ あり ませ ん か 
souseki	私 は 自由 な 身体  から だ  でし た 。 たとい 学校 を 中途 で 已  や  め よう が 、 また どこ へ 行っ て どう 暮らそ う が 、 あるいは どこ の 何者 と 結婚 しよ う が 、 誰  だれ  と も 相談 する 必要 の ない 位地 に 立っ て い まし た 。 私 は 思い切っ て 奥さん に お嬢さん を 貰  もら  い 受ける 話 を し て 見よ う か という 決心 を し た 事 が それ まで に 何 度 と なく あり まし た 。 けれども その たび ごと に 私 は 躊躇  ちゅうちょ  し て 、 口 へ は とうとう 出さ ず に しまっ た の です 。 断ら れる の が 恐ろしい から で は あり ませ ん 。 もし 断ら れ たら 、 私 の 運命 が どう 変化 する か 分り ませ ん けれども 、 その 代り 今 まで と は 方角 の 違っ た 場所 に 立っ て 、 新しい 世の中 を 見渡す 便宜 も 生じ て 来る の です から 、 その くらい の 勇気 は 出せ ば 出せ た の です 。 しかし 私 は 誘  おび  き 寄せ られる の が 厭  いや  でし た 。 他  ひと  の 手 に 乗る の は 何 より も 業腹  ご う はら  でし た 。 叔父  おじ  に 欺  だま  さ れ た 私 は 、 これから 先 どんな 事 が あっ て も 、 人 に は 欺 さ れ まい と 決心 し た の です 。
